videoId,channelId,channelTitle,publishTime,title,description,thumbnail_default,thumbnail_medium,thumbnail_high,liveBroadcastContent
tSegrARTvmY,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-29T13:22:20Z,เวลาเปลี่ยนไป คนก็เปลี่ยนตาม เมื่อเราไม่อยากให้เวลาผ่านไป,'เวลาเปลี่ยน คนเปลี่ยน' Time change People changeเวลาเปลี่ยนไปในทุกวินาที ทุกนาที ทุกชั่วโมง ทุกวัน ทุกปี และเปลี่ยนไปเรื่อย ๆ ...,https://i.ytimg.com/vi/tSegrARTvmY/default.jpg,https://i.ytimg.com/vi/tSegrARTvmY/mqdefault.jpg,https://i.ytimg.com/vi/tSegrARTvmY/hqdefault.jpg,none
_UyE5wirOi4,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-28T16:11:42Z,เมื่อวาน วันนี้ และวันพรุ่งนี้ เมื่อเวลาเดินไปแล้ว ย้อนกลับไม่ได้,เมื่อวาน วันนี้ และพรุ่งนี้… คนเรามีเวลาอยู่ 3 วัน เมื่อวานนี้ วันนี้ และพรุ่งนี้ เมื่อวานนี้เราได้ใช้ไปหมดแล้วเอามาใช้อีกไม่ได้แล้ว ...,https://i.ytimg.com/vi/_UyE5wirOi4/default.jpg,https://i.ytimg.com/vi/_UyE5wirOi4/mqdefault.jpg,https://i.ytimg.com/vi/_UyE5wirOi4/hqdefault.jpg,none
CgW4xxMXUmo,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-27T15:00:51Z,หมดกำลังใจง่าย ไม่มีกำลังใจ เพราะเป็นคนพลังงานน้อย,เคยไหม ? เวลาเจอสังคมเพื่อนที่คุยกันเรื่องของชีวิต เรื่องของความสามารถ เรื่องของอนาคตทีไรรู้สึกตัวเล็กทุกที ...,https://i.ytimg.com/vi/CgW4xxMXUmo/default.jpg,https://i.ytimg.com/vi/CgW4xxMXUmo/mqdefault.jpg,https://i.ytimg.com/vi/CgW4xxMXUmo/hqdefault.jpg,none
mlZcdtEquvk,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-26T15:51:18Z,ภาวะเหนื่อยจากโรคซึมเศร้า (Depression Tiredness),รู้สึกเหนื่อยเพราะเป็นโรคซึมเศร้า แม้กระทั่งเรื่องเล็ก ๆ น้อย ๆ ก็ยากที่จะลุกขึ้นไปทำ... ความรู้สึกเหนื่อยล้าเป็นอาการทั่วไปของโรคซึมเศร้าหรือเปล่า ...,https://i.ytimg.com/vi/mlZcdtEquvk/default.jpg,https://i.ytimg.com/vi/mlZcdtEquvk/mqdefault.jpg,https://i.ytimg.com/vi/mlZcdtEquvk/hqdefault.jpg,none
b1fnwNJINSk,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-25T07:30:04Z,รู้สึกไม่มีความสุขเลยในตอนนี้ อยากกลับไปมีความสุขอีกครั้ง,ความรู้สึกที่ ไม่มีความสุข บางทีก็รู้สึกสงสัยว่าตัวของเราก็ไม่มีปัญหาอะไรแต่ทำไมก็ไม่มีความสุขอยู่ดี รู้สึกว่างเปล่าโลกไม่สดใสเหมือนเมื่อก่อน ...,https://i.ytimg.com/vi/b1fnwNJINSk/default.jpg,https://i.ytimg.com/vi/b1fnwNJINSk/mqdefault.jpg,https://i.ytimg.com/vi/b1fnwNJINSk/hqdefault.jpg,none
FLXXSj2mrjQ,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-24T13:53:21Z,ฝืนเข้าสังคม ปรับตัวเข้ากับสังคมไม่ได้ เหนื่อยจังเลย,เคยไหม ? การที่เราจะต้องเจอกับสังคมที่ไม่คุ้นเคยจนทำให้เกิดความกังวล กลัว และไม่อยากเข้าสังคม… ถ้าราไม่เข้าสังคมจะแปลกไหม ?,https://i.ytimg.com/vi/FLXXSj2mrjQ/default.jpg,https://i.ytimg.com/vi/FLXXSj2mrjQ/mqdefault.jpg,https://i.ytimg.com/vi/FLXXSj2mrjQ/hqdefault.jpg,none
eNwFlPJTxxI,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-22T14:07:35Z,โกหกสีขาว โกหกเพื่อความสบายใจ,เชื่อว่าพอพูดคำว่าโกหกใคร ๆ ก็คงไม่ชอบ แต่มีการโกหกประเภทหนึ่งที่เรียกว่า การ 'โกหกสีขาว' หรือว่า 'white lies' ...,https://i.ytimg.com/vi/eNwFlPJTxxI/default.jpg,https://i.ytimg.com/vi/eNwFlPJTxxI/mqdefault.jpg,https://i.ytimg.com/vi/eNwFlPJTxxI/hqdefault.jpg,none
7iPhVK9H3Tk,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-21T13:59:00Z,ใช้เงินคลายเครียด เสพติด Shopping กับคำว่า ของมันต้องมี,มีเงินมากแค่ไหนก็ไม่สามารถซื้อความสุขได้” คำนี้ทุกคนคิดเห็นอย่างไรกัน ? แล้วถ้าเราเครียดแต่เรามีเงินมันจะยังมีความสุขได้อยู่ไหม ?,https://i.ytimg.com/vi/7iPhVK9H3Tk/default.jpg,https://i.ytimg.com/vi/7iPhVK9H3Tk/mqdefault.jpg,https://i.ytimg.com/vi/7iPhVK9H3Tk/hqdefault.jpg,none
oQb3An1lBzw,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-20T08:38:01Z,คน Introvert หมดพลังใจ เมื่อเจอคนเยอะๆ,เคยไหม ? อยู่กับคนเยอะ ๆ แล้วรู้สึกเหนื่อยง่าย หมดพลัง… Introvert คืออะไร ? พลังงานน้อย กับ Introvert มีความเกี่ยวข้องกันไหม ? ร่าเริ่ง ...,https://i.ytimg.com/vi/oQb3An1lBzw/default.jpg,https://i.ytimg.com/vi/oQb3An1lBzw/mqdefault.jpg,https://i.ytimg.com/vi/oQb3An1lBzw/hqdefault.jpg,none
EVGjKUh8GWY,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-19T13:56:31Z,ในเมื่อ.. ไม่มีใครเข้าใจเราเลย เราจะเข้าใจตัวเองได้อย่างไร,หลายคนน่าจะเคยอยากระบายความรู้สึกในใจออกไปแต่ “ไม่มีคนที่เข้าใจ” บอกอะไร เล่าอะไร ก็มักถูกตัดสินทุกที “เรื่องแค่นี้เอง คิดมากทำไม” ...,https://i.ytimg.com/vi/EVGjKUh8GWY/default.jpg,https://i.ytimg.com/vi/EVGjKUh8GWY/mqdefault.jpg,https://i.ytimg.com/vi/EVGjKUh8GWY/hqdefault.jpg,none
xf0FPfkyuuE,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-18T14:51:10Z,ชีวิตตอนเป็นผู้ใหญ่ มันไม่ง่ายเลย Quarter Life Crisis,การเป็นผู้ใหญ่ไม่ใช่เรื่องง่ายเลย.. ช่วงเวลายากลำบากที่ต้องเจอ ความกังวล กดดัน ความจริงในชีวิตทำให้เรามีความเครียดเพิ่มมากขึ้นเรื่อย ๆ ...,https://i.ytimg.com/vi/xf0FPfkyuuE/default.jpg,https://i.ytimg.com/vi/xf0FPfkyuuE/mqdefault.jpg,https://i.ytimg.com/vi/xf0FPfkyuuE/hqdefault.jpg,none
yAnB6oKc-GM,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-16T15:12:09Z,เรียนนักจิตวิทยา เขาเรียนอะไรกันบ้าง?,จิตวิทยา” ถ้าพูดถึงคำนี้ฟังดูอาจจะเป็นเรื่องไกลตัว แต่ถ้าเราลองมองดูดีๆมันใกล้ตัวกว่าที่เราคิดสะอีก ...,https://i.ytimg.com/vi/yAnB6oKc-GM/default.jpg,https://i.ytimg.com/vi/yAnB6oKc-GM/mqdefault.jpg,https://i.ytimg.com/vi/yAnB6oKc-GM/hqdefault.jpg,none
rcLpkkUAfXw,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-15T12:53:13Z,เหนื่อยง่าย ร้องไห้ง่าย อ่อนไหวง่ายเป็นพิเศษ,เคยไหม ? อ่อนไหวง่ายเป็นพิเศษในทุกเรื่อง จนคนรอบข้างมองว่าเป็นเรื่องผิดปกติ... Highly Sensitive Person หรือ คนที่อ่อนไหวง่ายเป็นพิเศษ ...,https://i.ytimg.com/vi/rcLpkkUAfXw/default.jpg,https://i.ytimg.com/vi/rcLpkkUAfXw/mqdefault.jpg,https://i.ytimg.com/vi/rcLpkkUAfXw/hqdefault.jpg,none
2DkIK6SAfgo,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-14T09:57:26Z,ติดหนี้การนอน นอนเท่าไหร่ก็ไม่พอ คนพลังงานน้อย,นอนเท่าไหร่ก็ไม่พอ นอนเท่าไหร่ก็ยังอ่อนเพลีย อาการเหล่านี้เป็นเพราะเรากำลัง 'ติดหนี้การนอน' อยู่หรือเปล่า? ติดหนี้การนอนคืออะไร ?,https://i.ytimg.com/vi/2DkIK6SAfgo/default.jpg,https://i.ytimg.com/vi/2DkIK6SAfgo/mqdefault.jpg,https://i.ytimg.com/vi/2DkIK6SAfgo/hqdefault.jpg,none
1J6dGC5eT24,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-13T09:37:25Z,คนร่าเริง ในใจอาจเป็นซึมเศร้า #shorts,สมัครเป็นสมาชิกของช่องนี้เพื่อเข้าถึงสิทธิพิเศษต่างๆ https://www.youtube.com/channel/UCKIEPfI9D32EnsP6oasduSg/join.,https://i.ytimg.com/vi/1J6dGC5eT24/default.jpg,https://i.ytimg.com/vi/1J6dGC5eT24/mqdefault.jpg,https://i.ytimg.com/vi/1J6dGC5eT24/hqdefault.jpg,none
PuBR43jNT-0,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-12T15:50:59Z,ค้นหาตัวเอง สำรวจจิตใจก่อนนอนหลับ ฟังก่อนนอน 1 ชั่วโมง 30 นาที - Long Play,ค้นหาตัวเอง สำรวจจิตใจก่อนนอนหลับ ฟังก่อนนอน 1 ชั่วโมง 30 นาที - Long Play 00:00 l เริ่ม ...,https://i.ytimg.com/vi/PuBR43jNT-0/default.jpg,https://i.ytimg.com/vi/PuBR43jNT-0/mqdefault.jpg,https://i.ytimg.com/vi/PuBR43jNT-0/hqdefault.jpg,none
qoER3_W0-uQ,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-11T15:00:48Z,จิตวิทยาฝันถึงแฟนเก่า จบไปตั้งนาน ห่างกันก็ไกล แต่ทำไมยังฝัน,เลิกกับแฟนไปนานแล้วแต่ทำไมยังฝันถึงแฟนเก่าอยู่ทั้งๆ ที่ก็มีแฟนใหม่แล้วแต่ยังฝันถึงแฟนเก่าอยู่เลย ไม่อยากฝันถึงแฟนเก่าแล้ว ...,https://i.ytimg.com/vi/qoER3_W0-uQ/default.jpg,https://i.ytimg.com/vi/qoER3_W0-uQ/mqdefault.jpg,https://i.ytimg.com/vi/qoER3_W0-uQ/hqdefault.jpg,none
QrA7aI6vwA4,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-10T14:04:47Z,รู้สึกเหมือนตัวคนเดียว ทั้งที่มีคนรอบตัวมากมาย ยังรู้สึกโดดเดี่ยว,มีคนอยู่รอบ ๆ ตัวแต่ในใจยังรู้สึกโดดเดี่ยว ความรู้สึกที่ไม่อยากให้เกิดขึ้นแต่ยังรู้สึกอยู่บ่อยครั้ง ทำไมเราถึงรู้สึกโดดเดี่ยวอยู่ตลอดเวลา ...,https://i.ytimg.com/vi/QrA7aI6vwA4/default.jpg,https://i.ytimg.com/vi/QrA7aI6vwA4/mqdefault.jpg,https://i.ytimg.com/vi/QrA7aI6vwA4/hqdefault.jpg,none
Eo9NZ1Gmjdg,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2022-09-08T16:55:14Z,โดเรม่อน กับบทบาท Social Support ของโนบิตะ,โนบิตะใช้ไทม์แมชชีนย้อนเวลากลับไปหาคุณย่าที่โนบิตะรักและผูกพันธ์มากที่สุด และฉากงานแต่งงานในอนาคตระหว่างชิซูกะกับโนบิตะ ...,https://i.ytimg.com/vi/Eo9NZ1Gmjdg/default.jpg,https://i.ytimg.com/vi/Eo9NZ1Gmjdg/mqdefault.jpg,https://i.ytimg.com/vi/Eo9NZ1Gmjdg/hqdefault.jpg,none
